Train Set Index,Label,AUM
48622,Lamp,-1.7955546999999998
38027,Dinosaur,-1.7954164000000001
1019,Dolphin,-1.7949350499999999
39385,Crocodile,-1.7948907500000002
33862,Shark,-1.79429185
12937,Bus,-1.7936176000000001
39933,Squirrel,-1.79340785
13636,Otter,-1.79068795
47343,Trout,-1.7905495500000002
33167,Worm,-1.7905077
8303,Telephone,-1.79035695
27491,Pear,-1.7900784
34622,Plate,-1.7897343000000001
47143,Lawn Mower,-1.7895205
2845,Possum,-1.7887348
13191,Chimpanzee,-1.7885824
37965,Bear,-1.7885377500000001
4123,Rabbit,-1.788518
18247,Bowl,-1.78817775
35893,Bus,-1.78760915
7331,Boy,-1.7870357
15981,Boy,-1.78685545
615,Rabbit,-1.7868176999999998
46138,Beaver,-1.78570105
27923,Orchid,-1.78543685
48054,Woman,-1.7854098
18921,Forest,-1.78526105
47406,Sweet Pepper,-1.7850055
21149,Couch,-1.78311465
45053,Bowl,-1.78308515
48187,Wardrobe,-1.7830131
20608,Squirrel,-1.7829343999999998
49307,Forest,-1.7827066
6005,Cup,-1.78150755
26477,Bridge,-1.7798867
41658,Couch,-1.7796265999999998
5398,Crocodile,-1.7790723000000002
13560,Rabbit,-1.7787529
16170,Camel,-1.7778779
19606,Tulip,-1.776577
16863,Ray,-1.7765634499999998
215,Chimpanzee,-1.77601165
40222,Pine Tree,-1.7754823499999999
14673,Lamp,-1.7748794
13637,Table,-1.7747549
14380,Lizard,-1.7746482000000001
2929,Otter,-1.7740830499999998
25076,Worm,-1.773621
4510,Rose,-1.77321465
34654,Rabbit,-1.7724577
32965,Otter,-1.77199395
29183,Trout,-1.7713279499999999
46115,Snail,-1.7709828
18815,Cloud,-1.7705537
42914,Squirrel,-1.76998375
15181,Crocodile,-1.76990805
48287,Castle,-1.7695443000000002
29330,Chimpanzee,-1.7692798
17558,Leopard,-1.7683646
14560,Boy,-1.7675748500000001
23766,Rabbit,-1.76727255
42680,Skunk,-1.7666979500000002
22195,Rabbit,-1.7663365500000001
41924,Chair,-1.76512695
39855,Bowl,-1.7649491
17116,Shark,-1.76319345
4505,Lamp,-1.76249215
22124,Shark,-1.76219905
30692,Mouse,-1.7605259000000002
523,Leopard,-1.7602965
15931,Willow Tree,-1.75985595
4664,Tiger,-1.7596935500000002
6408,Bus,-1.75925765
17559,Crocodile,-1.7580116000000001
32828,Maple Tree,-1.7578387
25293,Woman,-1.75766995
15219,Shrew,-1.75766505
16042,Boy,-1.7576486500000001
12165,Worm,-1.7575356500000001
6969,Girl,-1.7574979000000002
20429,Train,-1.7571742499999998
28671,Girl,-1.7564152499999999
41936,Bus,-1.75574135
48877,Dinosaur,-1.75446845
6906,Turtle,-1.75407665
36813,Kangaroo,-1.7540258999999998
48345,Seal,-1.75279205
33621,Tulip,-1.7526921000000002
35977,Castle,-1.752576
18634,Girl,-1.7524783000000002
41529,Bee,-1.7518155000000002
32691,Crocodile,-1.7516254
21930,Crab,-1.7512276
39281,Tulip,-1.7504203
49505,Television,-1.74960345
23777,Television,-1.7493150499999999
45829,Raccoon,-1.7484958499999999
42731,Dolphin,-1.748427
11161,Sweet Pepper,-1.7478174499999999
37555,Hamster,-1.74765305
12915,Lobster,-1.74762905
2588,Boy,-1.74734845
40214,Lobster,-1.7469736
21146,Man,-1.7466213
40531,Turtle,-1.7464114499999999
48535,Seal,-1.7462441000000002
34895,Can,-1.7454891499999998
47912,Bowl,-1.74517615
4049,Bear,-1.74492875
24961,Dinosaur,-1.7439825
47904,Woman,-1.7432788000000001
43666,Bee,-1.7430846
13100,Caterpillar,-1.7419892
20386,Caterpillar,-1.741673
13374,Train,-1.74126995
34352,Keyboard,-1.74103895
26335,Tractor,-1.7407439500000002
36768,Mouse,-1.740445
40244,Castle,-1.7401393
13641,Girl,-1.740077
7115,Tank,-1.73930825
46744,Skunk,-1.73904785
38577,Boy,-1.7377061
2314,Train,-1.73700975
18629,Turtle,-1.7362330499999998
35086,Lizard,-1.73568255
4377,Mouse,-1.735345
33953,Trout,-1.7352074
22832,Bowl,-1.73465305
10090,Cattle,-1.73422755
45569,Camel,-1.733822
17832,Beetle,-1.73367375
31075,Bowl,-1.7334049999999999
36870,Snake,-1.7333718999999999
17103,Telephone,-1.7332337500000001
18733,Bottle,-1.73267405
34890,Bottle,-1.7323268
41968,Sunflower,-1.7323235000000001
37371,Snail,-1.7320417000000001
42578,Bear,-1.73203025
7463,Otter,-1.7318533
20795,Raccoon,-1.7307128
48049,House,-1.7302065500000001
6608,Willow Tree,-1.73013775
33804,Couch,-1.7300099
2033,Flatfish,-1.7285935000000001
22624,Flatfish,-1.7281296999999998
2824,Plain,-1.7272769000000001
25582,Mouse,-1.72696475
15926,Worm,-1.7267161500000001
8826,Skyscraper,-1.7259661
42148,Possum,-1.7256183000000003
26513,Seal,-1.7255962
26222,Porcupine,-1.7245733
24105,Wolf,-1.72440305
38298,Telephone,-1.7234200499999999
10079,Willow Tree,-1.7233771500000001
19653,Seal,-1.7230987
14496,Bus,-1.72223355
8751,Otter,-1.72109965
21537,Pine Tree,-1.72084275
962,Worm,-1.72016095
38832,Otter,-1.7198707500000001
21914,Man,-1.7193562999999998
1056,Tulip,-1.7174809500000001
36124,Beaver,-1.71746865
43209,Tulip,-1.7170721000000002
25055,Bed,-1.71663955
20629,Lamp,-1.71651095
38012,Lizard,-1.7162791
34132,Bowl,-1.7156892
43855,Hamster,-1.7154467
18480,Maple Tree,-1.71434565
13896,Lobster,-1.71405645
17512,Tulip,-1.71392615
42713,Maple Tree,-1.7133494
47209,Sweet Pepper,-1.7130839999999998
27060,Mouse,-1.7127104000000002
23872,Shrew,-1.7117731000000003
13678,Lobster,-1.7117342999999998
27157,Ray,-1.7110621
24844,Possum,-1.71040335
24019,Couch,-1.7101569
25111,Bowl,-1.7098085
27625,Dolphin,-1.7092912
12897,Beaver,-1.7087746000000001
9671,Tulip,-1.70870915
45305,Camel,-1.7073068999999998
21773,Orchid,-1.7071252499999998
22121,Baby,-1.70689365
32747,Seal,-1.70648065
28976,Seal,-1.7059760499999999
29818,Otter,-1.70592195
642,Lobster,-1.7054067000000002
491,Wolf,-1.70451445
21175,Cockroach,-1.70438325
16221,Kangaroo,-1.7041442
38853,Crab,-1.7028951499999998
12303,Television,-1.70220745
24085,Lamp,-1.7018076500000001
46182,Bear,-1.70081675
4951,Porcupine,-1.7007623
46770,Train,-1.7003460499999998
31417,Lawn Mower,-1.7001762999999999
8220,Seal,-1.6983286
17963,Crocodile,-1.69743275
28354,Girl,-1.6973311999999998
28373,Whale,-1.69718385
17002,Castle,-1.6962923499999998
4449,Beaver,-1.69623985
47236,Maple Tree,-1.6948406
43682,Pine Tree,-1.6942073
46028,Turtle,-1.6937182499999999
44186,Man,-1.6936468
46961,Kangaroo,-1.6932611
13629,Tulip,-1.6922714
44490,Bus,-1.6922649
23323,Seal,-1.69226485
16514,Spider,-1.6915733999999998
11135,Streetcar,-1.6887059
24233,Snake,-1.6886207
12680,Bottle,-1.6872984500000001
7563,Rabbit,-1.68657255
30703,Mouse,-1.6855439999999997
30271,Crocodile,-1.68425575
49083,Lizard,-1.68411315
7152,Mouse,-1.6837330499999998
30093,Baby,-1.6834577
15298,Porcupine,-1.682954
33693,Cup,-1.68271545
33222,Beetle,-1.6825844
39102,Bear,-1.68241825
16371,Tank,-1.6813489000000001
3079,Castle,-1.68066445
36190,Tulip,-1.6803541999999998
36164,Couch,-1.6802774
7576,Lizard,-1.680116
30115,Ray,-1.6789698499999999
21037,Hamster,-1.6785765500000003
33538,Seal,-1.6781231
47511,Bed,-1.6771878999999998
49053,Worm,-1.67702675
38578,Lizard,-1.6768174
10681,Girl,-1.67668565
25894,Streetcar,-1.67660705
63,Lion,-1.67502095
23270,Beaver,-1.67453165
27963,Motorcycle,-1.67452125
35075,Woman,-1.67343325
577,Elephant,-1.6730772
9806,Possum,-1.6721665999999997
7479,Camel,-1.67167675
16858,Orchid,-1.6716593
3429,Squirrel,-1.6716332999999999
17156,Squirrel,-1.6706789
42975,Bear,-1.6701488000000002
41310,Rose,-1.6689469
4584,Lamp,-1.6688079500000002
24521,Bee,-1.6682829
5949,Kangaroo,-1.6673941499999998
16745,Flatfish,-1.6673297
8245,Boy,-1.667084
26824,Cattle,-1.6669889500000001
38792,Lobster,-1.6666251500000002
32676,Sweet Pepper,-1.6662974
6025,Squirrel,-1.6649686000000004
20670,Pine Tree,-1.6646654499999998
11325,Boy,-1.6645344
34054,Bridge,-1.6640887
6169,Maple Tree,-1.6639806
33321,Snake,-1.6622010999999999
10669,Willow Tree,-1.662129
4466,Whale,-1.6615457
9816,Beetle,-1.6609964000000002
30742,Baby,-1.66077195
18007,Mushroom,-1.66068585
43478,Cloud,-1.6602611500000002
8762,Cloud,-1.66020215
34218,Sweet Pepper,-1.659899
46798,Table,-1.65964505
24925,Hamster,-1.656971
32909,Beetle,-1.6567973
46143,Shark,-1.65590925
23304,Seal,-1.6556175
9768,Elephant,-1.6553931
27422,Crab,-1.6552341
28669,Man,-1.65480485
22076,Streetcar,-1.6547032000000002
9389,Can,-1.6536885000000001
41266,Baby,-1.65287795
34851,Table,-1.65245515
3881,Maple Tree,-1.6523732
36960,Fox,-1.6514233
14686,Leopard,-1.6507413
4970,Ray,-1.6497528
8904,Forest,-1.6495426499999999
29967,Porcupine,-1.6494206
44095,Pine Tree,-1.6486866
19346,Squirrel,-1.64855545
20998,Bus,-1.64850595
28263,Lizard,-1.6464942
36505,Shrew,-1.64638935
7373,Streetcar,-1.64584865
24684,Squirrel,-1.6455061500000001
42289,Whale,-1.6449376
10675,Plate,-1.64368245
39894,Cloud,-1.6434842
35106,Pine Tree,-1.6423159
11944,Poppy,-1.64135415
9799,Dolphin,-1.64130005
18279,Forest,-1.6401268999999998
36069,Clock,-1.63978605
41704,Kangaroo,-1.63876035
2577,Lamp,-1.6384376
5098,Snail,-1.63788535
46226,Aquarium Fish,-1.6375565
25808,Willow Tree,-1.6364893
23981,Leopard,-1.6364598
42455,Cloud,-1.6364041500000002
24293,Beaver,-1.6361305000000002
46651,Rose,-1.6360371
7234,Apple,-1.6359299999999999
33937,Boy,-1.6352725000000001
21492,Snake,-1.6350652499999998
4476,Kangaroo,-1.6340348
48188,Girl,-1.6332862499999998
25110,Fox,-1.6328617
20586,Lamp,-1.6322521499999998
11960,Maple Tree,-1.632026
21967,Beaver,-1.6310691000000002
7503,Snail,-1.63041
32744,Lamp,-1.6294350999999998
31813,Spider,-1.62936465
30354,Mouse,-1.62900125
35727,Tulip,-1.6274185
16459,Shrew,-1.6271759499999998
34839,Seal,-1.62670255
30024,Baby,-1.624435
38831,Dinosaur,-1.6228829999999999
3540,Ray,-1.62283715
9931,Bowl,-1.6227749
16350,Boy,-1.6219752499999998
25329,Crocodile,-1.6217679999999999
48370,Tulip,-1.62011065
43416,Otter,-1.6186425
48830,Mushroom,-1.6183975999999998
31502,Keyboard,-1.6179305999999998
7702,Chimpanzee,-1.6177424500000002
9693,Otter,-1.6171154
15698,Oak Tree,-1.61612575
34970,Spider,-1.61559485
635,Table,-1.6153984000000001
38671,Ray,-1.61478215
40155,Crab,-1.6138154
39832,Beetle,-1.6136580999999999
38344,Cockroach,-1.61271025
7216,Girl,-1.6124292
38690,Beetle,-1.6120621500000003
34912,Clock,-1.6114644999999999
45629,Mouse,-1.6113117
23289,Pine Tree,-1.61072835
37196,Lizard,-1.61071535
5438,Otter,-1.6101549
41858,House,-1.6101451500000001
1328,Woman,-1.60919475
9604,Skunk,-1.6088474000000001
27929,Mouse,-1.6080806
11737,Trout,-1.6076934
12541,Caterpillar,-1.6055191
33487,Seal,-1.6049050500000002
32233,Apple,-1.6048493000000001
15606,Lion,-1.6039037999999999
37376,Cockroach,-1.6035812
28548,Flatfish,-1.6035811999999998
25158,Porcupine,-1.6026635500000002
4745,Porcupine,-1.60143795
38089,Telephone,-1.6003761499999998
26087,Seal,-1.6001271999999997
36012,Lobster,-1.59993995
27805,Keyboard,-1.59982555
15842,Rabbit,-1.5992947499999999
5445,Tank,-1.5983771500000001
42547,Willow Tree,-1.59808225
25186,Clock,-1.5977923
562,Baby,-1.5977054
11777,Elephant,-1.59723185
31494,Turtle,-1.5968048000000001
7663,Poppy,-1.59582925
34318,Raccoon,-1.5956605500000003
48483,Tulip,-1.5951001500000002
18145,Girl,-1.5938713
24158,Couch,-1.5936762999999998
41012,Dolphin,-1.5935009500000001
21875,Rabbit,-1.59286685
5283,Maple Tree,-1.5920852499999998
24765,Mouse,-1.5910891
48191,Forest,-1.5904438500000002
41643,Ray,-1.589385
38501,Willow Tree,-1.5889286500000002
7374,Snake,-1.5880885
42107,Bicycle,-1.5876693999999998
29365,Squirrel,-1.58627175
42604,Bus,-1.5858916499999998
10417,Beaver,-1.5849150499999998
44279,Willow Tree,-1.58465695
35678,Dolphin,-1.5843481499999998
36657,Maple Tree,-1.5843055
24597,Rabbit,-1.5829751
28481,Maple Tree,-1.58258175
43831,Boy,-1.5824015
3288,Cloud,-1.58239825
33513,Snail,-1.58175275
11039,Butterfly,-1.5810612499999999
4766,Dolphin,-1.5792203500000002
8619,Couch,-1.5774171000000001
11351,Forest,-1.57730575
3940,Elephant,-1.5771902
3603,Mouse,-1.5769452999999998
49207,Porcupine,-1.5760080499999998
159,Man,-1.57495275
46491,Boy,-1.5746317
35220,Bed,-1.5744945
34081,Bowl,-1.5737567
43282,Train,-1.5737451999999998
47365,Turtle,-1.5730406000000001
11839,Lobster,-1.57138655
46764,Keyboard,-1.5706345000000002
45535,Otter,-1.570247
27417,Beaver,-1.5700945499999999
48780,Lobster,-1.5632996000000001
45385,Keyboard,-1.5628997500000001
1636,Beaver,-1.5604617
3733,Crab,-1.5581011500000002
28122,Tank,-1.5564399
19018,Spider,-1.5555526
28281,Boy,-1.55525935
18405,Whale,-1.5539933000000001
15266,Hamster,-1.55372405
35294,Otter,-1.55065505
49793,Shrew,-1.5505387
802,Rabbit,-1.5494458
15806,Boy,-1.548334
17304,Beaver,-1.5467177
3607,Cattle,-1.5453347499999999
2103,Woman,-1.5450922999999999
4531,Raccoon,-1.5446875500000001
31598,Mouse,-1.5437487500000002
27489,Pine Tree,-1.542628
38705,Tank,-1.5419003999999998
2410,Shark,-1.5398162000000002
3794,Dolphin,-1.5384923
48617,Wolf,-1.5370725
19099,Otter,-1.53661455
44944,Bus,-1.5365096999999999
14022,Willow Tree,-1.53650635
9608,Forest,-1.5354477
16928,Snake,-1.5348777
20553,Can,-1.5339225
33872,Worm,-1.53387495
33586,Palm Tree,-1.53298805
45572,Train,-1.53284265
13170,Whale,-1.5325182000000002
28718,Otter,-1.53217085
32462,Woman,-1.5318398000000002
33212,Seal,-1.5302571
20512,Girl,-1.5284745000000002
25067,Flatfish,-1.5277254
20761,Can,-1.5277009499999998
42415,Lobster,-1.52753055
19402,Otter,-1.52721595
13862,Girl,-1.52677695
32162,Bowl,-1.52448285
47090,Caterpillar,-1.52392575
15075,Poppy,-1.5224457
36801,Beaver,-1.52071345
3882,Boy,-1.5198998
43270,Butterfly,-1.5175847
48228,Couch,-1.5172677
12483,Lizard,-1.51655575
28964,Maple Tree,-1.5153525499999998
35868,Beaver,-1.51354565
35240,Crab,-1.5066524000000001
48504,Shark,-1.50611005
22965,Raccoon,-1.5060527499999998
49492,Motorcycle,-1.5056924
5653,Couch,-1.50548905
1955,Chimpanzee,-1.50504995
14722,Maple Tree,-1.5049156
3779,Beaver,-1.5042979
22683,Crocodile,-1.5001712500000002
36252,Orchid,-1.4997440000000002
48339,Bowl,-1.49925285
27125,Motorcycle,-1.4973376
13239,Whale,-1.4957905999999999
22620,Seal,-1.4957856999999999
8501,Table,-1.4935983
33272,Beaver,-1.4927380000000001
45711,Dolphin,-1.4906947499999998
47521,Baby,-1.4835828000000002
31321,Beaver,-1.48150835
5313,Train,-1.4803966
10560,Turtle,-1.4697856000000002
32701,Pickup Truck,-1.460512
20103,Fox,-1.4563332
38108,Trout,-1.4548628000000001
8817,Rose,-1.4305067
6354,Bus,-1.406558
